Video ID,Title,Description,Video_Timestamp,Channel ID,Channel Title,Category ID,View Count,Like Count,Dislike Count,Comment ID,Comment,Comment_Timestamp,Video_Duration
73eT31C1TUQ,The Deportation of Novak Djokovic: EXPLAINED,"Watch this video ad-free on Nebula: https://nebula.tv/videos/culttennis-the-deportation-of-novak-djokovic-everything-you-missed

What REALLY happened to Novak Djokovic in Australia? We're here to explain.

While the events behind Djokovic's visa cancellation became international news viewed by many as a scandalous embarrassment for all parties involved, few actually understand the full story and actual reasoning behind Novak Djokovic’s eventual deportation and potential future banishment from Australia.

Novak Djokovic’s Failed Tournament | Adria Tour
https://youtu.be/C9O6LVLEsTY

CULT TENNIS brings you player profiles and analyzes some of the best stories in the world of Tennis! Subscribe to see more content like this, and thank you for stopping by!

--------------------------------------------------------------
https://twitter.com/CultTennisYT
https://www.instagram.com/culttennis/
--------------------------------------------------------------",2022-02-11T21:30:00Z,UCeNyqKqfgv1HJBuD1DavHOQ,CULT TENNIS,17,127826,5417,0,Ugznu5unFu0xHy9QERZ4AaABAg,"....and now, 12 months later, they are all ex politicians, lost the elections, and Novak is going down under to shove his mid finger to the tyranny of evil men!",2022-12-25T21:03:02Z,PT12M28S
73eT31C1TUQ,The Deportation of Novak Djokovic: EXPLAINED,"Watch this video ad-free on Nebula: https://nebula.tv/videos/culttennis-the-deportation-of-novak-djokovic-everything-you-missed

What REALLY happened to Novak Djokovic in Australia? We're here to explain.

While the events behind Djokovic's visa cancellation became international news viewed by many as a scandalous embarrassment for all parties involved, few actually understand the full story and actual reasoning behind Novak Djokovic’s eventual deportation and potential future banishment from Australia.

Novak Djokovic’s Failed Tournament | Adria Tour
https://youtu.be/C9O6LVLEsTY

CULT TENNIS brings you player profiles and analyzes some of the best stories in the world of Tennis! Subscribe to see more content like this, and thank you for stopping by!

--------------------------------------------------------------
https://twitter.com/CultTennisYT
https://www.instagram.com/culttennis/
--------------------------------------------------------------",2022-02-11T21:30:00Z,UCeNyqKqfgv1HJBuD1DavHOQ,CULT TENNIS,17,127826,5417,0,UgwA3cu6cyh8_sg8dEh4AaABAg,"Gee, what a simple vaccine could've avoided",2022-12-09T00:04:24Z,PT12M28S
73eT31C1TUQ,The Deportation of Novak Djokovic: EXPLAINED,"Watch this video ad-free on Nebula: https://nebula.tv/videos/culttennis-the-deportation-of-novak-djokovic-everything-you-missed

What REALLY happened to Novak Djokovic in Australia? We're here to explain.

While the events behind Djokovic's visa cancellation became international news viewed by many as a scandalous embarrassment for all parties involved, few actually understand the full story and actual reasoning behind Novak Djokovic’s eventual deportation and potential future banishment from Australia.

Novak Djokovic’s Failed Tournament | Adria Tour
https://youtu.be/C9O6LVLEsTY

CULT TENNIS brings you player profiles and analyzes some of the best stories in the world of Tennis! Subscribe to see more content like this, and thank you for stopping by!

--------------------------------------------------------------
https://twitter.com/CultTennisYT
https://www.instagram.com/culttennis/
--------------------------------------------------------------",2022-02-11T21:30:00Z,UCeNyqKqfgv1HJBuD1DavHOQ,CULT TENNIS,17,127826,5417,0,UgxbXqyB5EzVfR6jh9F4AaABAg,I stand firmly behind his decision  to not be vaccinated as I have done & I'm 85 y.o. & will NEVER take that jab!,2022-12-03T15:41:43Z,PT12M28S
73eT31C1TUQ,The Deportation of Novak Djokovic: EXPLAINED,"Watch this video ad-free on Nebula: https://nebula.tv/videos/culttennis-the-deportation-of-novak-djokovic-everything-you-missed

What REALLY happened to Novak Djokovic in Australia? We're here to explain.

While the events behind Djokovic's visa cancellation became international news viewed by many as a scandalous embarrassment for all parties involved, few actually understand the full story and actual reasoning behind Novak Djokovic’s eventual deportation and potential future banishment from Australia.

Novak Djokovic’s Failed Tournament | Adria Tour
https://youtu.be/C9O6LVLEsTY

CULT TENNIS brings you player profiles and analyzes some of the best stories in the world of Tennis! Subscribe to see more content like this, and thank you for stopping by!

--------------------------------------------------------------
https://twitter.com/CultTennisYT
https://www.instagram.com/culttennis/
--------------------------------------------------------------",2022-02-11T21:30:00Z,UCeNyqKqfgv1HJBuD1DavHOQ,CULT TENNIS,17,127826,5417,0,UgxTzNvWdQERUEasHut4AaABAg,"It should be noted that he commited fraud. He deliberately lied in order to illegaly gain monetary rewards. Also, it's funny how anti-vaxxers completely twist reality (and not only in the sense that they base their belief on made-up garbage) - this isn't about Djokovic's vaccination status, it's about how he lied and wilfully endangered others. You might argue that people have the right not to get vaccinated (eventhough they endanger other by doing so), but if your argument is that you're allowed to lie about it and potentially infect other people whom you lied to pretending they're safer than they are - you're just a horrible, egotistical and sociopathic person.",2022-11-29T17:21:58Z,PT12M28S
73eT31C1TUQ,The Deportation of Novak Djokovic: EXPLAINED,"Watch this video ad-free on Nebula: https://nebula.tv/videos/culttennis-the-deportation-of-novak-djokovic-everything-you-missed

What REALLY happened to Novak Djokovic in Australia? We're here to explain.

While the events behind Djokovic's visa cancellation became international news viewed by many as a scandalous embarrassment for all parties involved, few actually understand the full story and actual reasoning behind Novak Djokovic’s eventual deportation and potential future banishment from Australia.

Novak Djokovic’s Failed Tournament | Adria Tour
https://youtu.be/C9O6LVLEsTY

CULT TENNIS brings you player profiles and analyzes some of the best stories in the world of Tennis! Subscribe to see more content like this, and thank you for stopping by!

--------------------------------------------------------------
https://twitter.com/CultTennisYT
https://www.instagram.com/culttennis/
--------------------------------------------------------------",2022-02-11T21:30:00Z,UCeNyqKqfgv1HJBuD1DavHOQ,CULT TENNIS,17,127826,5417,0,UgzFKUO5igwrhfzlIpl4AaABAg,"Fact is, most people don’t need that sham vaccine… especially the fittest ppl on earth… political power grab at its finest and anyone that agrees to these aggressive mandates, I can’t wait for the next time when the government drives the hammer down on you, many of us will be here to say I told you so.",2022-11-23T14:29:53Z,PT12M28S
73eT31C1TUQ,The Deportation of Novak Djokovic: EXPLAINED,"Watch this video ad-free on Nebula: https://nebula.tv/videos/culttennis-the-deportation-of-novak-djokovic-everything-you-missed

What REALLY happened to Novak Djokovic in Australia? We're here to explain.

While the events behind Djokovic's visa cancellation became international news viewed by many as a scandalous embarrassment for all parties involved, few actually understand the full story and actual reasoning behind Novak Djokovic’s eventual deportation and potential future banishment from Australia.

Novak Djokovic’s Failed Tournament | Adria Tour
https://youtu.be/C9O6LVLEsTY

CULT TENNIS brings you player profiles and analyzes some of the best stories in the world of Tennis! Subscribe to see more content like this, and thank you for stopping by!

--------------------------------------------------------------
https://twitter.com/CultTennisYT
https://www.instagram.com/culttennis/
--------------------------------------------------------------",2022-02-11T21:30:00Z,UCeNyqKqfgv1HJBuD1DavHOQ,CULT TENNIS,17,127826,5417,0,Ugz1QrXI5aBynONboVV4AaABAg,Joker should tell all these sheeps to F off after what they did to him.,2022-11-20T16:04:41Z,PT12M28S
73eT31C1TUQ,The Deportation of Novak Djokovic: EXPLAINED,"Watch this video ad-free on Nebula: https://nebula.tv/videos/culttennis-the-deportation-of-novak-djokovic-everything-you-missed

What REALLY happened to Novak Djokovic in Australia? We're here to explain.

While the events behind Djokovic's visa cancellation became international news viewed by many as a scandalous embarrassment for all parties involved, few actually understand the full story and actual reasoning behind Novak Djokovic’s eventual deportation and potential future banishment from Australia.

Novak Djokovic’s Failed Tournament | Adria Tour
https://youtu.be/C9O6LVLEsTY

CULT TENNIS brings you player profiles and analyzes some of the best stories in the world of Tennis! Subscribe to see more content like this, and thank you for stopping by!

--------------------------------------------------------------
https://twitter.com/CultTennisYT
https://www.instagram.com/culttennis/
--------------------------------------------------------------",2022-02-11T21:30:00Z,UCeNyqKqfgv1HJBuD1DavHOQ,CULT TENNIS,17,127826,5417,0,UgxywG_2d4puRhNwJxF4AaABAg,"So if Djokovic had entered with the correct Visa, then he could have stayed and played? Is there any information on whether that wrong Visa was an honest mistake or a silly attempt to hide his infection status?",2022-11-07T10:27:00Z,PT12M28S
73eT31C1TUQ,The Deportation of Novak Djokovic: EXPLAINED,"Watch this video ad-free on Nebula: https://nebula.tv/videos/culttennis-the-deportation-of-novak-djokovic-everything-you-missed

What REALLY happened to Novak Djokovic in Australia? We're here to explain.

While the events behind Djokovic's visa cancellation became international news viewed by many as a scandalous embarrassment for all parties involved, few actually understand the full story and actual reasoning behind Novak Djokovic’s eventual deportation and potential future banishment from Australia.

Novak Djokovic’s Failed Tournament | Adria Tour
https://youtu.be/C9O6LVLEsTY

CULT TENNIS brings you player profiles and analyzes some of the best stories in the world of Tennis! Subscribe to see more content like this, and thank you for stopping by!

--------------------------------------------------------------
https://twitter.com/CultTennisYT
https://www.instagram.com/culttennis/
--------------------------------------------------------------",2022-02-11T21:30:00Z,UCeNyqKqfgv1HJBuD1DavHOQ,CULT TENNIS,17,127826,5417,0,UgzFyQpoVellZl1NWiV4AaABAg,Australia is so cucked,2022-11-03T00:25:38Z,PT12M28S
73eT31C1TUQ,The Deportation of Novak Djokovic: EXPLAINED,"Watch this video ad-free on Nebula: https://nebula.tv/videos/culttennis-the-deportation-of-novak-djokovic-everything-you-missed

What REALLY happened to Novak Djokovic in Australia? We're here to explain.

While the events behind Djokovic's visa cancellation became international news viewed by many as a scandalous embarrassment for all parties involved, few actually understand the full story and actual reasoning behind Novak Djokovic’s eventual deportation and potential future banishment from Australia.

Novak Djokovic’s Failed Tournament | Adria Tour
https://youtu.be/C9O6LVLEsTY

CULT TENNIS brings you player profiles and analyzes some of the best stories in the world of Tennis! Subscribe to see more content like this, and thank you for stopping by!

--------------------------------------------------------------
https://twitter.com/CultTennisYT
https://www.instagram.com/culttennis/
--------------------------------------------------------------",2022-02-11T21:30:00Z,UCeNyqKqfgv1HJBuD1DavHOQ,CULT TENNIS,17,127826,5417,0,UgwB6LWkAPuECkDhu6J4AaABAg,"Just an unbelievably good piece of material, well done!!!",2022-10-31T11:29:47Z,PT12M28S
73eT31C1TUQ,The Deportation of Novak Djokovic: EXPLAINED,"Watch this video ad-free on Nebula: https://nebula.tv/videos/culttennis-the-deportation-of-novak-djokovic-everything-you-missed

What REALLY happened to Novak Djokovic in Australia? We're here to explain.

While the events behind Djokovic's visa cancellation became international news viewed by many as a scandalous embarrassment for all parties involved, few actually understand the full story and actual reasoning behind Novak Djokovic’s eventual deportation and potential future banishment from Australia.

Novak Djokovic’s Failed Tournament | Adria Tour
https://youtu.be/C9O6LVLEsTY

CULT TENNIS brings you player profiles and analyzes some of the best stories in the world of Tennis! Subscribe to see more content like this, and thank you for stopping by!

--------------------------------------------------------------
https://twitter.com/CultTennisYT
https://www.instagram.com/culttennis/
--------------------------------------------------------------",2022-02-11T21:30:00Z,UCeNyqKqfgv1HJBuD1DavHOQ,CULT TENNIS,17,127826,5417,0,UgwOvoT-NUQC7YUguS14AaABAg,Being good at sports ≠ being a doctor,2022-10-31T05:08:17Z,PT12M28S
